301830;0
301831;0
301832;0
301833;0
301834;0
301835;0
301836;0
301837;0
301838;0
301839;0
301840;0
301841;0
301842;0
301843;0
301865;0
301866;0
301878;0
301880;0
301881;0
301882;0
301883;0
301884;0
301885;0
301886;0
301887;0
301888;0
301889;0
301890;0
301891;0
301899;0
301900;0
301901;0
301902;0
301903;0
301904;0
301905;0
301906;0
301907;0
301908;0
301909;0
301910;0
301911;0
301912;0
301913;0
301914;0
301915;0
301916;0
301917;0
301918;0
301919;0
301920;0
301921;0
301922;0
301923;0
301924;0
301925;0
301926;0
301927;0
301928;0
301929;0
301930;0
301931;0
301932;0
301933;0
301934;0
301935;0
301936;0
301937;0
301938;0
301939;0
301940;0
301941;0
301942;0
301943;0
301944;0
301945;0
301946;0
301947;0
301948;0
301949;0
301950;0
301951;0
301952;0
301953;0
301954;0
301955;0
301956;0
301957;0
301958;0
301959;0
301960;0
301961;0
301962;0
301963;0
301964;0
301965;0
301966;0
301967;0
301968;0
301969;0
301970;0
301971;0
301972;0
301973;0
301974;0
301975;0
301976;0
301977;0
301978;0
301979;0
301980;0
301981;0
301982;0
301984;0
301985;0
301986;0
302000;73
302001;32
302002;31
302003;0
302004;0
302005;0
302006;0
302008;51
302010;0
302009;61
302011;13
302012;7
302013;0
302014;21
302015;0
302016;0
302017;100
302018;100
302021;0
302022;0
302023;0
302024;0
302025;0
302026;0
302027;0
302028;0
302029;0
302030;0
302031;0
302032;0
302033;0
302034;0
302035;0
302036;0
302037;0
302038;0
302245;0
302049;0
302050;0
302051;0
302052;0
302053;0
302054;0
302055;0
302056;0
302057;0
302058;0
302059;0
302060;0
302061;0
302062;0
302063;0
302064;0
302065;0
302066;0
302067;0
302068;0
302069;0
302070;0
302071;0
302072;0
302073;0
302074;0
302075;0
302076;0
302077;0
302078;0
302079;0
302080;0
302081;0
302082;0
302083;0
302084;0
302085;0
302086;0
302087;0
302088;0
302092;0
302093;0
302094;0
302095;0
302096;0
302097;0
302098;0
302099;0
302100;0
302101;0
302102;0
302103;0
302104;0
302105;0
302106;0
302107;0
302108;0
302109;0
302110;0
302111;0
302112;0
302113;0
302114;0
302115;0
302116;0
302117;0
302118;0
302119;0
302120;0
302121;0
302122;0
302123;0
302124;0
302125;0
302126;0
302127;0
302128;0
302129;0
302130;0
302131;0
302132;0
302133;0
302134;0
302135;0
302136;0
302137;0
302138;0
302139;0
302140;0
302141;0
302142;0
302143;0
302144;0
302145;0
302146;0
302147;0
302148;0
302149;0
302150;0
302151;0
302152;0
302153;0
302154;0
302155;0
302156;0
302157;0
302158;0
302159;0
302160;0
302161;0
302162;0
302163;0
302164;0
302165;0
302166;0
302167;0
302168;0
302169;0
302170;0
302171;0
302172;2
302173;2
302174;2
302175;2
302176;2
302177;2
302178;0
302179;0
302180;2
302181;2
302182;2
302183;2
302184;2
302185;2
302186;0
302187;0
302188;2
302189;2
302190;2
302191;2
302192;2
302193;2
302194;0
302195;0
302196;0
302197;0
302198;0
302199;0
302200;0
302201;0
302202;0
302203;0
302204;2
302205;2
302206;2
302207;2
302208;2
302209;2
302210;0
302211;0
302212;0
302213;0
302214;0
302215;0
302216;0
302217;0
302218;0
302219;0
302220;0
302221;0
302222;0
302223;0
302224;0
302225;0
302226;0
302227;0
302228;0
302229;0
302230;0
302231;0
302232;0
302233;0
302234;0
302235;0
302236;0
302237;0
302238;0
302239;0
302240;0
302241;0
302242;0
302243;0
302244;0
302246;0
302247;0
302248;0
302249;0
302250;0
302251;0
302252;0
302253;0
302254;0
302255;0
302257;0
302258;0
302259;0
302260;0
302261;0
302262;0
302263;0
302264;0
302265;0
302266;0
302267;0
302268;0
302269;0
302270;0
302271;0
302272;0
302273;0
302274;0
302275;0
302276;0
302277;0
302278;0
302279;0
302280;0
302281;0
302282;0
302283;0
